scheme,threshold,repeat,query_id,group,latency_us,matched,best_distance,records_examined,bits_compared
fuzzydedup,5,2,enron_full_189980,exact_ref,3866.819,1,0,80694,5164608
fuzzydedup,4,2,enron_full_191466,exact_ref,4463.485,1,0,69937,4476160
fuzzydedup,5,2,enron_full_191466,exact_ref,4692.832,1,0,85909,5498368
fuzzydedup,6,2,enron_full_191466,exact_ref,5457.879,1,0,101442,6492544
fuzzydedup,5,2,enron_full_191744,no_exact_ref,7967.732,0,6,164996,10559872
fuzzydedup,6,2,enron_full_191744,no_exact_ref,8393.664,0,7,191555,12259648
fuzzydedup,4,2,enron_full_191744,no_exact_ref,6548.606,0,5,137769,8817216
fuzzydedup,6,2,enron_full_191882,exact_ref,103.118,1,0,802,51520
fuzzydedup,4,2,enron_full_191882,exact_ref,31.755,1,0,546,35136
fuzzydedup,5,2,enron_full_191882,exact_ref,32.577,1,0,698,44864
fuzzydedup,4,2,enron_full_193162,exact_ref,106.350,1,0,1551,99456
fuzzydedup,5,2,enron_full_193162,exact_ref,89.264,1,0,1952,125120
fuzzydedup,6,2,enron_full_193162,exact_ref,66.616,1,0,2456,157376
fuzzydedup,5,2,enron_full_195402,exact_ref,4593.236,1,0,84726,5422656
fuzzydedup,6,2,enron_full_195402,exact_ref,4541.110,1,0,100698,6444864
fuzzydedup,4,2,enron_full_195402,exact_ref,3937.933,1,0,68319,4372608
fuzzydedup,6,2,enron_full_195600,exact_ref,5060.257,1,0,100721,6471488
fuzzydedup,4,2,enron_full_195600,exact_ref,3724.626,1,0,68342,4382080
fuzzydedup,5,2,enron_full_195600,exact_ref,4555.247,1,0,84749,5440448
fuzzydedup,4,2,enron_full_195759,exact_ref,2423.694,1,0,40536,2594496
fuzzydedup,5,2,enron_full_195759,exact_ref,2443.919,1,0,46758,2992704
fuzzydedup,6,2,enron_full_195759,exact_ref,2466.459,1,0,52406,3354176
fuzzydedup,5,2,enron_full_196134,exact_ref,1968.826,1,0,41232,2639040
fuzzydedup,6,2,enron_full_196134,exact_ref,2038.918,1,0,45834,2933568
fuzzydedup,4,2,enron_full_196134,exact_ref,1843.683,1,0,35584,2277568
fuzzydedup,6,2,enron_full_197175,exact_ref,5171.927,1,0,99861,6393920
fuzzydedup,4,2,enron_full_197175,exact_ref,4337.764,1,0,69970,4478272
fuzzydedup,5,2,enron_full_197175,exact_ref,4714.138,1,0,85478,5471360
fuzzydedup,4,2,enron_full_197216,exact_ref,4082.945,1,0,66835,4277632
fuzzydedup,5,2,enron_full_197216,exact_ref,4149.193,1,0,83054,5315648
fuzzydedup,6,2,enron_full_197216,exact_ref,5099.209,1,0,99461,6365696
fuzzydedup,5,2,enron_full_197678,exact_ref,2497.942,1,0,46715,2989952
fuzzydedup,6,2,enron_full_197678,exact_ref,2189.762,1,0,52363,3351424
fuzzydedup,4,2,enron_full_197678,exact_ref,2228.107,1,0,40493,2591744
fuzzydedup,6,2,enron_full_198102,exact_ref,4397.775,1,0,94024,6017728
fuzzydedup,4,2,enron_full_198102,exact_ref,4077.806,1,0,66854,4278848
fuzzydedup,5,2,enron_full_198102,exact_ref,3996.468,1,0,80676,5163456
fuzzydedup,4,2,enron_full_198996,exact_ref,4047.931,1,0,62172,3979200
fuzzydedup,5,2,enron_full_198996,exact_ref,4000.573,1,0,77933,4987904
fuzzydedup,6,2,enron_full_198996,exact_ref,5340.228,1,0,93844,6006208
fuzzydedup,5,2,enron_full_200327,exact_ref,4324.044,1,0,81519,5217408
fuzzydedup,6,2,enron_full_200327,exact_ref,3992.802,1,0,94867,6071680
fuzzydedup,4,2,enron_full_200327,exact_ref,3927.590,1,0,67697,4332800
fuzzydedup,6,2,enron_full_200476,exact_ref,305.602,1,0,521,33536
fuzzydedup,4,2,enron_full_200476,exact_ref,90.639,1,0,466,30016
fuzzydedup,5,2,enron_full_200476,exact_ref,67.349,1,0,497,32000
fuzzydedup,4,2,enron_full_201608,exact_ref,2364.712,1,0,40965,2621952
fuzzydedup,5,2,enron_full_201608,exact_ref,2105.714,1,0,47187,3020160
fuzzydedup,6,2,enron_full_201608,exact_ref,2550.477,1,0,52835,3381632
fuzzydedup,5,2,enron_full_202547,exact_ref,4748.456,1,0,86443,5532544
fuzzydedup,6,2,enron_full_202547,exact_ref,4837.726,1,0,100826,6453056
fuzzydedup,4,2,enron_full_202547,exact_ref,4083.145,1,0,70935,4540032
fuzzydedup,6,2,enron_full_202611,no_exact_ref,3306.927,0,7,60498,3871872
fuzzydedup,4,2,enron_full_202611,no_exact_ref,1813.591,0,5,40217,2573888
fuzzydedup,5,2,enron_full_202611,no_exact_ref,2793.409,0,6,50020,3201280
fuzzydedup,4,2,enron_full_203046,exact_ref,4243.456,1,0,62474,3998528
fuzzydedup,5,2,enron_full_203046,exact_ref,4195.903,1,0,78235,5007232
fuzzydedup,6,2,enron_full_203046,exact_ref,5039.583,1,0,94146,6025536
fuzzydedup,5,2,enron_full_204937,exact_ref,2396.617,1,0,44269,2833408
fuzzydedup,6,2,enron_full_204937,exact_ref,3154.655,1,0,55320,3540864
fuzzydedup,4,2,enron_full_204937,exact_ref,2231.055,1,0,34213,2189824
fuzzydedup,6,2,enron_full_205754,exact_ref,5659.854,1,0,94596,6054464
fuzzydedup,4,2,enron_full_205754,exact_ref,3915.125,1,0,67426,4315456
fuzzydedup,5,2,enron_full_205754,exact_ref,4021.275,1,0,81248,5200064
fuzzydedup,4,2,enron_full_205846,exact_ref,4586.622,1,0,70348,4502464
fuzzydedup,5,2,enron_full_205846,exact_ref,4680.300,1,0,86320,5524672
fuzzydedup,6,2,enron_full_205846,exact_ref,5671.633,1,0,101853,6518784
fuzzydedup,5,2,enron_full_206132,exact_ref,3180.750,1,0,63882,4088640
fuzzydedup,6,2,enron_full_206132,exact_ref,4900.344,1,0,78594,5030208
fuzzydedup,4,2,enron_full_206132,exact_ref,3055.364,1,0,49685,3180032
fuzzydedup,6,2,enron_full_206426,exact_ref,5719.002,1,0,102298,6547584
fuzzydedup,4,2,enron_full_206426,exact_ref,4400.318,1,0,70793,4531264
fuzzydedup,5,2,enron_full_206426,exact_ref,4827.934,1,0,86765,5553472
fuzzydedup,4,2,enron_full_206631,no_exact_ref,5703.350,0,5,100182,6411648
fuzzydedup,5,2,enron_full_206631,no_exact_ref,6271.903,0,6,122217,7821888
fuzzydedup,6,2,enron_full_206631,no_exact_ref,6915.744,0,7,144058,9219712
fuzzydedup,5,2,enron_full_206780,exact_ref,3347.507,1,0,59160,3786432
fuzzydedup,6,2,enron_full_206780,exact_ref,3570.596,1,0,73357,4695040
fuzzydedup,4,2,enron_full_206780,exact_ref,3316.679,1,0,45831,2933376
fuzzydedup,6,2,enron_full_207863,exact_ref,1242.910,1,0,16302,1043520
fuzzydedup,4,2,enron_full_207863,exact_ref,1046.332,1,0,9953,637184
fuzzydedup,5,2,enron_full_207863,exact_ref,1043.209,1,0,12980,830912
fuzzydedup,4,2,enron_full_208242,exact_ref,1396.646,1,0,19176,1227456
fuzzydedup,5,2,enron_full_208242,exact_ref,1088.268,1,0,21565,1380352
fuzzydedup,6,2,enron_full_208242,exact_ref,1087.914,1,0,23380,1496512
fuzzydedup,5,2,enron_full_208362,exact_ref,4878.740,1,0,86354,5526848
fuzzydedup,6,2,enron_full_208362,exact_ref,5242.286,1,0,101887,6520960
fuzzydedup,4,2,enron_full_208362,exact_ref,4447.189,1,0,70382,4504640
fuzzydedup,6,2,enron_full_209030,exact_ref,1206.268,1,0,20307,1299840
fuzzydedup,4,2,enron_full_209030,exact_ref,835.844,1,0,12275,785792
fuzzydedup,5,2,enron_full_209030,exact_ref,1239.754,1,0,16111,1031296
fuzzydedup,4,2,enron_full_209358,exact_ref,2776.870,1,0,50575,3236992
fuzzydedup,5,2,enron_full_209358,exact_ref,2819.846,1,0,59133,3784704
fuzzydedup,6,2,enron_full_209358,exact_ref,3085.669,1,0,66563,4260224
fuzzydedup,5,2,enron_full_209479,exact_ref,4591.733,1,0,81503,5216384
fuzzydedup,6,2,enron_full_209479,exact_ref,4687.217,1,0,97722,6254400
fuzzydedup,4,2,enron_full_209479,exact_ref,3293.016,1,0,65592,4198080
fuzzydedup,6,2,enron_full_209859,exact_ref,5294.875,1,0,100375,6425600
fuzzydedup,4,2,enron_full_209859,exact_ref,4050.262,1,0,70484,4512384
fuzzydedup,5,2,enron_full_209859,exact_ref,3975.790,1,0,85992,5504896
fuzzydedup,4,2,enron_full_209958,exact_ref,3580.968,1,0,71139,4553088
fuzzydedup,5,2,enron_full_209958,exact_ref,4602.218,1,0,86672,5547200
fuzzydedup,6,2,enron_full_209958,exact_ref,4753.078,1,0,102180,6539712
fuzzydedup,5,2,enron_full_210032,no_exact_ref,3327.791,0,6,62674,4011520
fuzzydedup,6,2,enron_full_210032,no_exact_ref,1629.781,1,6,22881,1464576
fuzzydedup,4,2,enron_full_210032,no_exact_ref,2522.247,0,5,50202,3213312
fuzzydedup,6,2,enron_full_210772,exact_ref,4333.029,1,0,90726,5806656
fuzzydedup,4,2,enron_full_210772,exact_ref,3308.179,1,0,65571,4196736
fuzzydedup,5,2,enron_full_210772,exact_ref,3647.409,1,0,78919,5051008
fuzzydedup,4,2,enron_full_211094,no_exact_ref,5174.289,0,5,127462,8157568
fuzzydedup,5,2,enron_full_211094,no_exact_ref,7119.440,0,6,153267,9809088
fuzzydedup,6,2,enron_full_211094,no_exact_ref,6729.517,0,7,177736,11375104
fuzzydedup,5,2,enron_full_211389,exact_ref,2124.600,1,3,36765,2353152
fuzzydedup,6,2,enron_full_211389,exact_ref,2666.157,1,3,50113,3207424
fuzzydedup,4,2,enron_full_211389,exact_ref,1936.534,1,3,22943,1468544
fuzzydedup,6,2,enron_full_211892,no_exact_ref,7516.323,0,7,194644,12457216
fuzzydedup,4,2,enron_full_211892,no_exact_ref,5930.189,0,5,139516,8929024
fuzzydedup,5,2,enron_full_211892,no_exact_ref,6816.158,0,6,168125,10760000
fuzzydedup,4,2,enron_full_211966,no_exact_ref,6026.531,0,5,137769,8817216
fuzzydedup,5,2,enron_full_211966,no_exact_ref,7311.685,0,6,164996,10559744
fuzzydedup,6,2,enron_full_211966,no_exact_ref,8151.618,0,7,191555,12259520
fuzzydedup,5,2,enron_full_212202,no_exact_ref,3155.144,0,6,55915,3578560
fuzzydedup,6,2,enron_full_212202,no_exact_ref,3380.679,0,7,67711,4333504
fuzzydedup,4,2,enron_full_212202,no_exact_ref,2623.080,0,5,44983,2878912
fuzzydedup,6,2,enron_full_213178,no_exact_ref,7332.391,0,7,177736,11375104
fuzzydedup,4,2,enron_full_213178,no_exact_ref,5543.211,0,5,127462,8157568
fuzzydedup,5,2,enron_full_213178,no_exact_ref,6292.669,0,6,153267,9809088
fuzzydedup,4,2,enron_full_214684,exact_ref,733.213,1,0,8902,569920
fuzzydedup,5,2,enron_full_214684,exact_ref,991.303,1,0,11588,741824
fuzzydedup,6,2,enron_full_214684,exact_ref,1047.668,1,0,14615,935552
fuzzydedup,5,2,enron_full_214861,exact_ref,4245.240,1,0,86493,5535744
fuzzydedup,6,2,enron_full_214861,exact_ref,5207.330,1,0,102026,6529856
fuzzydedup,4,2,enron_full_214861,exact_ref,3933.829,1,0,70521,4513536
fuzzydedup,6,2,enron_full_214866,exact_ref,4084.646,1,0,92903,5945984
fuzzydedup,4,2,enron_full_214866,exact_ref,3409.343,1,0,65733,4207104
fuzzydedup,5,2,enron_full_214866,exact_ref,3742.242,1,0,79555,5091712
fuzzydedup,4,2,enron_full_214883,exact_ref,2205.385,1,0,27455,1757312
fuzzydedup,5,2,enron_full_214883,exact_ref,2080.854,1,0,35701,2285056
fuzzydedup,6,2,enron_full_214883,exact_ref,2393.110,1,0,45146,2889536
fuzzydedup,5,2,enron_full_215380,exact_ref,3859.375,1,0,81340,5205952
fuzzydedup,6,2,enron_full_215380,exact_ref,4011.078,1,0,94688,6060224
fuzzydedup,4,2,enron_full_215380,exact_ref,3755.433,1,0,67518,4321344
fuzzydedup,6,2,enron_full_215696,exact_ref,1373.446,1,0,25752,1648320
fuzzydedup,4,2,enron_full_215696,exact_ref,963.647,1,0,15456,989376
fuzzydedup,5,2,enron_full_215696,exact_ref,1272.328,1,0,20692,1324480
fuzzydedup,4,2,enron_full_216853,exact_ref,2466.316,1,0,50550,3235392
fuzzydedup,5,2,enron_full_216853,exact_ref,2617.119,1,0,59108,3783104
fuzzydedup,6,2,enron_full_216853,exact_ref,2804.094,1,0,66538,4258624
fuzzydedup,5,2,enron_full_218707,exact_ref,4556.012,1,0,78299,5011328
fuzzydedup,6,2,enron_full_218707,exact_ref,4959.488,1,0,94210,6029632
fuzzydedup,4,2,enron_full_218707,exact_ref,3463.504,1,0,62538,4002624
fuzzydedup,6,2,enron_full_219044,exact_ref,3040.525,1,0,73435,4700032
fuzzydedup,4,2,enron_full_219044,exact_ref,2394.375,1,0,55291,3538816
fuzzydedup,5,2,enron_full_219044,exact_ref,2641.840,1,0,64877,4152320
fuzzydedup,4,2,enron_full_219142,exact_ref,2803.850,1,0,59730,3822912
fuzzydedup,5,2,enron_full_219142,exact_ref,2613.604,1,0,70412,4506560
fuzzydedup,6,2,enron_full_219142,exact_ref,3137.583,1,0,79998,5120064
fuzzydedup,5,2,enron_full_219243,exact_ref,2104.107,1,0,32288,2066624
fuzzydedup,6,2,enron_full_219243,exact_ref,2260.767,1,0,40534,2594368
fuzzydedup,4,2,enron_full_219243,exact_ref,1166.389,1,0,24836,1589696
fuzzydedup,6,2,enron_full_219501,no_exact_ref,4670.824,0,7,102455,6557440
fuzzydedup,4,2,enron_full_219501,no_exact_ref,3457.128,0,5,69400,4441728
fuzzydedup,5,2,enron_full_219501,no_exact_ref,3702.762,0,6,85290,5458816
fuzzydedup,4,2,enron_full_219509,no_exact_ref,6502.970,0,5,133491,8543424
fuzzydedup,5,2,enron_full_219509,no_exact_ref,7326.239,0,6,160514,10273088
fuzzydedup,6,2,enron_full_219509,no_exact_ref,8637.885,0,7,186103,11910784
fuzzydedup,5,2,enron_full_219658,no_exact_ref,7920.130,0,6,160514,10272896
fuzzydedup,6,2,enron_full_219658,no_exact_ref,9481.221,0,7,186103,11910592
fuzzydedup,4,2,enron_full_219658,no_exact_ref,7005.385,0,5,133491,8543424
fuzzydedup,6,2,enron_full_220234,exact_ref,5307.052,1,0,100027,6401920
fuzzydedup,4,2,enron_full_220234,exact_ref,4373.755,1,0,67401,4313856
fuzzydedup,5,2,enron_full_220234,exact_ref,4616.531,1,0,83620,5351872
fuzzydedup,4,2,enron_full_220556,exact_ref,1201.870,1,0,15463,989824
fuzzydedup,5,2,enron_full_220556,exact_ref,1435.856,1,0,20699,1324928
fuzzydedup,6,2,enron_full_220556,exact_ref,1421.759,1,0,25759,1648768
fuzzydedup,5,2,enron_full_221304,exact_ref,4651.391,1,0,81224,5198528
fuzzydedup,6,2,enron_full_221304,exact_ref,5263.990,1,0,97443,6236544
fuzzydedup,4,2,enron_full_221304,exact_ref,3681.826,1,0,65313,4180224
fuzzydedup,6,2,enron_full_223253,exact_ref,780.878,1,0,7209,461568
fuzzydedup,4,2,enron_full_223253,exact_ref,657.201,1,0,4452,285120
fuzzydedup,5,2,enron_full_223253,exact_ref,657.951,1,0,5790,370752
fuzzydedup,4,2,enron_full_223630,exact_ref,2324.716,1,0,40920,2619072
fuzzydedup,5,2,enron_full_223630,exact_ref,2315.124,1,0,47142,3017280
fuzzydedup,6,2,enron_full_223630,exact_ref,2403.496,1,0,52790,3378752
fuzzydedup,5,2,enron_full_223933,exact_ref,4600.044,1,0,68982,4415040
fuzzydedup,6,2,enron_full_223933,exact_ref,4709.080,1,0,84243,5391744
fuzzydedup,4,2,enron_full_223933,exact_ref,2881.144,1,0,54270,3473472
fuzzydedup,6,2,enron_full_224076,exact_ref,1633.114,1,0,33694,2156608
fuzzydedup,4,2,enron_full_224076,exact_ref,1906.452,1,0,27263,1745024
fuzzydedup,5,2,enron_full_224076,exact_ref,1531.935,1,0,30746,1967936
fuzzydedup,4,2,enron_full_224176,exact_ref,4152.609,1,0,65131,4168576
fuzzydedup,5,2,enron_full_224176,exact_ref,4517.269,1,0,81042,5186880
fuzzydedup,6,2,enron_full_224176,exact_ref,4553.033,1,0,97261,6224896
fuzzydedup,5,2,enron_full_224421,exact_ref,4161.764,1,0,77858,4983104
fuzzydedup,6,2,enron_full_224421,exact_ref,4700.023,1,0,93769,6001408
fuzzydedup,4,2,enron_full_224421,exact_ref,3493.631,1,0,62097,3974400
fuzzydedup,6,2,enron_full_226002,no_exact_ref,6354.093,0,7,153889,9848896
fuzzydedup,4,2,enron_full_226002,no_exact_ref,5298.312,0,5,107991,6911424
fuzzydedup,5,2,enron_full_226002,no_exact_ref,5930.447,0,6,131204,8397056
fuzzydedup,4,2,enron_full_226675,exact_ref,3468.444,1,0,62223,3982464
fuzzydedup,5,2,enron_full_226675,exact_ref,3875.071,1,0,77984,4991168
fuzzydedup,6,2,enron_full_226675,exact_ref,4859.761,1,0,93895,6009472
fuzzydedup,5,2,enron_full_227135,exact_ref,3638.927,1,0,78903,5049984
fuzzydedup,6,2,enron_full_227135,exact_ref,3873.329,1,0,90710,5805632
fuzzydedup,4,2,enron_full_227135,exact_ref,3386.066,1,0,65555,4195712
fuzzydedup,6,2,enron_full_227290,no_exact_ref,8812.520,0,7,197034,12610176
fuzzydedup,4,2,enron_full_227290,no_exact_ref,6139.891,0,5,140955,9021120
fuzzydedup,5,2,enron_full_227290,no_exact_ref,6910.066,0,6,169489,10847296
fuzzydedup,4,2,enron_full_227315,exact_ref,3562.486,1,0,67694,4332608
fuzzydedup,5,2,enron_full_227315,exact_ref,3743.025,1,0,81516,5217216
fuzzydedup,6,2,enron_full_227315,exact_ref,3738.352,1,0,94864,6071488
fuzzydedup,5,2,enron_full_227317,no_exact_ref,4302.254,1,0,83700,5356992
fuzzydedup,6,2,enron_full_227317,no_exact_ref,4654.985,1,0,100107,6407040
fuzzydedup,4,2,enron_full_227317,no_exact_ref,3777.522,1,0,67481,4318976
fuzzydedup,6,2,enron_full_227401,exact_ref,3386.082,1,0,55784,3570368
fuzzydedup,4,2,enron_full_227401,exact_ref,2221.235,1,0,34677,2219520
fuzzydedup,5,2,enron_full_227401,exact_ref,2401.350,1,0,44733,2863104
fuzzydedup,4,2,enron_full_227576,exact_ref,2705.607,1,0,42221,2702336
fuzzydedup,5,2,enron_full_227576,exact_ref,3244.702,1,0,49651,3177856
fuzzydedup,6,2,enron_full_227576,exact_ref,2707.470,1,0,55873,3576064
fuzzydedup,5,2,enron_full_228518,exact_ref,3431.344,1,0,66239,4239488
fuzzydedup,6,2,enron_full_228518,exact_ref,3624.089,1,0,75825,4852992
fuzzydedup,4,2,enron_full_228518,exact_ref,2869.083,1,0,55557,3555840
fuzzydedup,6,2,enron_full_228640,exact_ref,5649.001,1,0,102868,6583744
fuzzydedup,4,2,enron_full_228640,exact_ref,4253.761,1,0,71363,4567424
fuzzydedup,5,2,enron_full_228640,exact_ref,4727.245,1,0,87335,5589632
fuzzydedup,4,2,enron_full_229065,exact_ref,132.536,1,0,698,44864
fuzzydedup,5,2,enron_full_229065,exact_ref,75.094,1,0,877,56320
fuzzydedup,6,2,enron_full_229065,exact_ref,83.349,1,0,1039,66688
fuzzydedup,5,2,enron_full_229125,exact_ref,1022.086,1,0,7210,461632
fuzzydedup,6,2,enron_full_229125,exact_ref,1003.512,1,0,9163,586624
fuzzydedup,4,2,enron_full_229125,exact_ref,647.186,1,0,5460,349632
fuzzydedup,6,2,enron_full_230449,exact_ref,3858.098,1,0,75628,4840384
fuzzydedup,4,2,enron_full_230449,exact_ref,2805.201,1,0,55360,3543232
fuzzydedup,5,2,enron_full_230449,exact_ref,2924.681,1,0,66042,4226880
fuzzydedup,4,2,enron_full_230615,exact_ref,3061.320,1,0,60368,3863744
fuzzydedup,5,2,enron_full_230615,exact_ref,3227.243,1,0,71050,4547392
fuzzydedup,6,2,enron_full_230615,exact_ref,3565.888,1,0,80636,5160896
fuzzydedup,5,2,enron_full_231206,exact_ref,2872.926,1,0,71385,4568832
fuzzydedup,6,2,enron_full_231206,exact_ref,3285.737,1,0,80971,5182336
fuzzydedup,4,2,enron_full_231206,exact_ref,2732.464,1,0,60703,3885184
fuzzydedup,6,2,enron_full_232509,exact_ref,865.377,1,0,19352,1238720
fuzzydedup,4,2,enron_full_232509,exact_ref,916.037,1,0,15995,1023872
fuzzydedup,5,2,enron_full_232509,exact_ref,902.411,1,0,17810,1140032
fuzzydedup,4,2,enron_full_232529,exact_ref,3738.790,1,0,64242,4111680
fuzzydedup,5,2,enron_full_232529,exact_ref,4472.821,1,0,80649,5161728
fuzzydedup,6,2,enron_full_232529,exact_ref,4676.236,1,0,96621,6183936
fuzzydedup,5,2,enron_full_232592,exact_ref,4942.708,1,0,78503,5024384
fuzzydedup,6,2,enron_full_232592,exact_ref,4686.114,1,0,94414,6042688
fuzzydedup,4,2,enron_full_232592,exact_ref,3493.806,1,0,62742,4015680
fuzzydedup,6,2,enron_full_232830,exact_ref,3035.323,1,0,67332,4309440
fuzzydedup,4,2,enron_full_232830,exact_ref,2607.999,1,0,51344,3286208
fuzzydedup,5,2,enron_full_232830,exact_ref,2537.089,1,0,59902,3833920
fuzzydedup,4,2,enron_full_232998,exact_ref,3627.079,1,0,65917,4218880
fuzzydedup,5,2,enron_full_232998,exact_ref,4082.120,1,0,81828,5237184
fuzzydedup,6,2,enron_full_232998,exact_ref,4396.946,1,0,98047,6275200
fuzzydedup,5,2,enron_full_233012,exact_ref,3528.935,1,0,75795,4851072
fuzzydedup,6,2,enron_full_233012,exact_ref,3468.996,1,0,86477,5534720
fuzzydedup,4,2,enron_full_233012,exact_ref,2869.048,1,0,63988,4095424
fuzzydedup,6,2,enron_full_233273,exact_ref,4806.211,1,0,100690,6444352
fuzzydedup,4,2,enron_full_233273,exact_ref,3883.331,1,0,68064,4356288
fuzzydedup,5,2,enron_full_233273,exact_ref,4047.172,1,0,84283,5394304
fuzzydedup,4,2,enron_full_233711,exact_ref,3439.669,1,0,64774,4145728
fuzzydedup,5,2,enron_full_233711,exact_ref,4245.397,1,0,81181,5195776
fuzzydedup,6,2,enron_full_233711,exact_ref,4629.068,1,0,97153,6217984
fuzzydedup,5,2,enron_full_233845,exact_ref,4461.474,1,0,79630,5096512
fuzzydedup,6,2,enron_full_233845,exact_ref,4320.203,1,0,91437,5852160
fuzzydedup,4,2,enron_full_233845,exact_ref,3500.938,1,0,66282,4242240
fuzzydedup,6,2,enron_full_234397,exact_ref,5191.296,1,0,98895,6329472
fuzzydedup,4,2,enron_full_234397,exact_ref,4202.287,1,0,69004,4416448
fuzzydedup,5,2,enron_full_234397,exact_ref,4309.160,1,0,84512,5408960
fuzzydedup,4,2,enron_full_235427,exact_ref,834.357,1,0,7930,507712
fuzzydedup,5,2,enron_full_235427,exact_ref,807.715,1,0,10281,658176
fuzzydedup,6,2,enron_full_235427,exact_ref,1160.103,1,0,12967,830080
fuzzydedup,5,2,enron_full_237126,exact_ref,4500.029,1,0,86803,5555584
fuzzydedup,6,2,enron_full_237126,exact_ref,5340.076,1,0,101186,6476096
fuzzydedup,4,2,enron_full_237126,exact_ref,4083.220,1,0,71295,4563072
fuzzydedup,6,2,enron_full_238037,exact_ref,2978.813,1,0,60144,3849408
fuzzydedup,4,2,enron_full_238037,exact_ref,2444.905,1,0,46492,2975680
fuzzydedup,5,2,enron_full_238037,exact_ref,2775.402,1,0,53922,3451200
fuzzydedup,4,2,enron_full_238970,exact_ref,1478.190,1,0,22217,1422080
fuzzydedup,5,2,enron_full_238970,exact_ref,1505.246,1,0,28991,1855616
fuzzydedup,6,2,enron_full_238970,exact_ref,2429.648,1,0,36443,2332544
fuzzydedup,5,2,enron_full_239927,exact_ref,2725.198,1,0,53892,3449280
fuzzydedup,6,2,enron_full_239927,exact_ref,2761.215,1,0,60114,3847488
fuzzydedup,4,2,enron_full_239927,exact_ref,2251.529,1,0,46462,2973760
fuzzydedup,6,2,enron_full_240437,exact_ref,1284.320,1,0,23669,1515008
fuzzydedup,4,2,enron_full_240437,exact_ref,1019.203,1,0,19465,1245952
fuzzydedup,5,2,enron_full_240437,exact_ref,1085.274,1,0,21854,1398848
fuzzydedup,4,2,enron_full_240888,exact_ref,3161.240,1,4,59135,3786624
fuzzydedup,5,2,enron_full_240888,exact_ref,2765.648,1,5,55322,3542592
fuzzydedup,6,2,enron_full_240888,exact_ref,2774.757,1,5,66004,4226688
fuzzydedup,5,2,enron_full_241204,exact_ref,1856.270,1,0,42997,2752000
fuzzydedup,6,2,enron_full_241204,exact_ref,2083.765,1,0,48645,3113472
fuzzydedup,4,2,enron_full_241204,exact_ref,2043.265,1,0,36775,2353792
fuzzydedup,6,2,enron_full_242121,exact_ref,5279.992,1,0,100524,6433728
fuzzydedup,4,2,enron_full_242121,exact_ref,3777.670,1,0,69019,4417408
fuzzydedup,5,2,enron_full_242121,exact_ref,3944.704,1,0,84991,5439616
fuzzydedup,4,2,enron_full_242149,exact_ref,2265.936,1,0,38250,2448192
fuzzydedup,5,2,enron_full_242149,exact_ref,2934.996,1,0,49301,3155456
fuzzydedup,6,2,enron_full_242149,exact_ref,2984.166,1,0,60995,3903872
fuzzydedup,5,2,enron_full_242702,exact_ref,3734.678,1,0,78648,5033664
fuzzydedup,6,2,enron_full_242702,exact_ref,4689.805,1,0,94559,6051968
fuzzydedup,4,2,enron_full_242702,exact_ref,3655.434,1,0,62887,4024960
fuzzydedup,6,2,enron_full_242763,exact_ref,4504.656,1,0,90550,5795392
fuzzydedup,4,2,enron_full_242763,exact_ref,3299.864,1,0,58878,3768384
fuzzydedup,5,2,enron_full_242763,exact_ref,3668.891,1,0,74639,4777088
fuzzydedup,4,2,enron_full_243198,exact_ref,3770.899,1,0,66887,4280960
fuzzydedup,5,2,enron_full_243198,exact_ref,4446.095,1,0,82420,5275072
fuzzydedup,6,2,enron_full_243198,exact_ref,4665.823,1,0,97928,6267584
fuzzydedup,5,2,enron_full_243425,exact_ref,4194.810,1,0,79706,5101376
fuzzydedup,6,2,enron_full_243425,exact_ref,5072.099,1,0,96113,6151424
fuzzydedup,4,2,enron_full_243425,exact_ref,3643.124,1,0,63487,4063360
fuzzydedup,6,2,enron_full_244168,no_exact_ref,1754.794,1,0,32650,2089792
fuzzydedup,4,2,enron_full_244168,no_exact_ref,1133.048,1,0,19796,1267136
fuzzydedup,5,2,enron_full_244168,no_exact_ref,1254.128,1,0,25876,1656256
fuzzydedup,4,2,enron_full_244538,exact_ref,2281.115,1,0,38162,2442560
fuzzydedup,5,2,enron_full_244538,exact_ref,2552.863,1,0,49213,3149824
fuzzydedup,6,2,enron_full_244538,exact_ref,2985.888,1,0,60907,3898240
fuzzydedup,5,2,enron_full_244857,exact_ref,4310.501,1,0,82477,5278720
fuzzydedup,6,2,enron_full_244857,exact_ref,3966.826,1,0,95825,6132992
fuzzydedup,4,2,enron_full_244857,exact_ref,3394.016,1,0,68655,4394112
fuzzydedup,6,2,enron_full_244901,exact_ref,4607.090,1,0,101143,6473344
fuzzydedup,4,2,enron_full_244901,exact_ref,4276.600,1,0,71252,4560320
fuzzydedup,5,2,enron_full_244901,exact_ref,4259.134,1,0,86760,5552832
fuzzydedup,4,2,enron_full_244915,exact_ref,3640.596,1,0,71544,4579008
fuzzydedup,5,2,enron_full_244915,exact_ref,4314.213,1,0,87077,5573120
fuzzydedup,6,2,enron_full_244915,exact_ref,4825.638,1,0,102585,6565632
fuzzydedup,5,2,enron_full_245469,exact_ref,4187.711,1,0,84361,5399296
fuzzydedup,6,2,enron_full_245469,exact_ref,4896.507,1,0,100768,6449344
fuzzydedup,4,2,enron_full_245469,exact_ref,3661.666,1,0,68142,4361280
